Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND53034,Bruce Vasquez,49,28065,5/19/1996 0:00,Bruce Porter,European,Senior Quality Engineer,High,Gold,86309.1684,19088.42,1,954.954,184129.946,136811.3604,39799.66848,71888.15119,11832.678,506381.304,2,1,Private Bank,Male,Kevin Kim
IND91806,Joe Lawrence,42,18610,4/4/2021 0:00,Steve Diaz,American,Engineer IV,Mid,Gold,39039.1587,35780.3,1,1286.8824,429795.6401,217684.7762,110466.9014,253034.1847,13282.1604,83301.8437,2,2,Private Bank,Female,Victor Rogers
IND25702,Christopher Cox,76,15463,12/6/2015 0:00,Patrick Graham,American,Administrative Assistant IV,Mid,Silver,302021.9442,5907.2,3,825.517,1259346.411,462110.268,75017.90065,137282.7582,23172.4262,2366879.7,1,2,Commercial,Male,Eugene Cunningham
IND67912,Russell Lawson,66,29994,8/21/2003 0:00,Anthony Torres,European,Internal Auditor,Mid,Silver,274381.4427,26955.98,1,4251.7244,665570.3168,1124343.314,488444.2264,424485.6805,47412.8722,1827431.046,2,2,Commercial,Female,Joe Carroll
IND76171,Jacqueline Williamson,42,22631,6/17/1996 0:00,Adam Hernandez,European,Software Test Engineer III,Mid,Silver,122710.896,20009.16,1,4783.5468,763332.606,129332.3376,48804.65568,76867.3327,14130.2664,334266.1452,2,2,Retail,Female,Steve Sanchez
IND34798,Craig Myers,29,41743,2/14/2020 0:00,Victor Martinez,European,VP Accounting,High,Jade,120617.6745,15025.68,1,1932.4284,575222.3166,588831.436,455869.4988,122324.9822,16839.3519,970188.1086,2,1,Institutional,Male,Lawrence Sanchez
IND93920,Paul Riley,22,23157,11/11/2016 0:00,Bobby Burton,European,Statistician I,Mid,Jade,108847.4742,7393.47,1,2935.2285,129402.6672,257681.3114,177419.9193,294010.1521,18533.7825,640916.3982,3,2,Private Bank,Female,Peter Castillo
IND18628,Patrick Ruiz,36,3323,1/29/2021 0:00,Joshua Little,Asian,Accountant II,High,Platinum,93309.597,22124.7,2,937.3129,695931.2574,858197.3972,319474.9435,168820.5829,30101.0372,935708.8081,3,1,Commercial,Female,Victor Gutierrez
IND42134,Ann Henderson,35,37517,11/27/2006 0:00,Paul Holmes,American,Biostatistician III,Low,Silver,131076.3924,13731.44,1,6092.0574,256672.8554,325915.3398,109714.0748,159730.7853,53942.1002,1750716.487,2,3,Retail,Female,Daniel Carroll
IND92265,George Nguyen,84,29835,4/21/2001 0:00,Benjamin Kim,Asian,Information Systems Manager,Mid,Jade,83441.3176,2173.28,1,862.3454,322636.1082,198962.5465,37398.9749,133514.3404,1917.328,432785.2452,1,1,Retail,Female,Carl Anderson
IND77317,Michael Perkins,48,14844,8/4/2021 0:00,Frank Brown,European,Programmer Analyst II,Mid,Platinum,359386.368,4756.08,1,2420.8736,1546378.414,1190649.746,872458.8659,163201.129,75357.4048,168061.1712,2,3,Retail,Female,Nicholas Ward
IND60176,Eugene Ryan,25,41105,7/31/2011 0:00,Joshua Bennett,Asian,Accounting Assistant IV,Mid,Jade,113118.5748,12160.5,2,1536.5394,641964.6618,1029868.134,340871.847,349792.5358,6328.9116,433718.3532,3,1,Institutional,Male,Fred Bryant
IND51597,Janet Gordon,20,26593,7/10/2008 0:00,Jesse Evans,European,Programmer Analyst IV,Low,Platinum,110102.322,12255.54,1,1513.512,37756.8048,136175.349,151887.8893,91289.85898,5837.4888,469924.5408,1,2,Institutional,Male,Ryan Taylor
IND33238,Ruby Oliver,79,26406,8/7/2004 0:00,Anthony Torres,European,Health Coach IV,Low,Jade,343198.6635,27522.88,1,4049.9305,140800.9911,758995.4121,582243.0559,306509.3801,11408.9437,637394.9813,0,3,Private Bank,Female,Sean Vasquez
IND18364,Peter Riley,24,14468,6/4/2021 0:00,Stephen Payne,European,Computer Systems Analyst IV,Mid,Gold,139310.3199,37632.9,3,2109.054,252780.6228,94179.54311,113664.9658,26792.45623,10164.2796,303349.1118,2,2,Private Bank,Male,Nicholas Morrison
IND92467,Philip Hanson,32,41694,1/30/2017 0:00,Jonathan Hawkins,Asian,Speech Pathologist,Mid,Silver,89269.83,18376.2,3,329.217,32037.078,199933.9068,199933.9068,152113.6494,1727.52,154043.361,3,1,Private Bank,Female,Jack Phillips
IND60476,Carolyn Ross,76,37286,3/8/2011 0:00,Gregory Simmons,European,Statistician IV,Low,Silver,75161.9064,13911.24,2,2286.7572,557461.2708,25563.14981,16645.77197,11901.72696,18131.5176,491968.848,3,1,Private Bank,Female,Juan Ramirez
IND61025,Pamela Bailey,40,11151,8/10/2000 0:00,Mark Montgomery,Asian,Paralegal,Mid,Gold,124589.3747,23297.54,1,468.2048,124046.9888,346256.7485,400359.3655,129413.4598,22425.8496,717391.36,0,2,Private Bank,Male,Gregory Boyd
IND55955,Shirley Chavez,43,20600,4/14/1999 0:00,Gregory Simmons,American,Editor,Mid,Silver,435632.1697,37078.86,1,3008.915,424214.245,71187.935,76882.9698,56978.82317,10069.15,961426.375,0,4,Private Bank,Female,Victor Dean
IND75964,Daniel Harris,71,22925,9/10/2018 0:00,Phillip Peters,European,Programmer Analyst IV,High,Silver,88221.815,12126.95,1,5284.5925,918742.143,542037.0018,348097.1571,156643.7207,15380.772,1451850.516,3,2,Private Bank,Female,Jeremy Porter
IND17939,Ryan Gray,29,18807,4/17/2001 0:00,Anthony Berry,Asian,Civil Engineer,High,Jade,48788.1453,30341.94,1,872.3244,1099020.481,1385972.003,511219.1815,337404.6598,53970.2502,536373.732,1,2,Commercial,Male,Ernest Knight
IND49363,Phillip Morales,66,41568,8/23/2021 0:00,Phillip Peters,European,Administrative Officer,High,Silver,324199.8375,27648.39,1,365.057,557907.889,507996.3812,369451.9136,74814.0125,12758.361,359677.703,3,3,Commercial,Male,Eric Shaw
IND93355,Henry Wood,61,15256,8/7/2003 0:00,Joshua Bennett,European,Health Coach III,Mid,Jade,282658.4893,30651.24,1,10127.2827,436116.4686,989380.3905,512232.4007,227346.9833,57308.3361,588222.3054,1,2,Retail,Female,Joe Carroll
IND65845,Norma Austin,24,8942,1/1/1999 0:00,Bruce Porter,African,Administrative Officer,High,Silver,274736.5632,45424.8,2,641.8728,702014.7096,147575.1292,105053.4818,139270.9016,30227.9184,865724.1336,0,2,Institutional,Female,Steve Sanchez
IND26284,Kathryn Johnson,23,31544,6/7/2005 0:00,Ernest Rivera,Asian,Systems Administrator IV,Mid,Gold,147339.8622,27029.67,1,3638.1465,245108.4436,149314.4502,121975.1847,53879.38331,4424.4218,959192.1932,0,2,Private Bank,Female,Lawrence Sanchez
IND24774,Dennis Berry,48,15098,11/1/2021 0:00,Raymond Alexander,Asian,Budget/Accounting Analyst I,High,Jade,81683.4375,23580.9,2,2171.3125,418824.875,959454.4531,644753.3925,73686.102,37787.75,742030.1875,1,1,Commercial,Female,Peter Castillo
IND12731,Rachel Adams,26,26908,1/4/2002 0:00,Frank Brown,Asian,Senior Financial Analyst,High,Jade,76005.2996,40640.6,2,5570.9,495739.92,606032.72,399981.5952,103025.5624,30266.72,172313.94,0,2,Retail,Female,Victor Gutierrez
IND93115,Adam Robertson,70,14612,12/15/2003 0:00,Paul Larson,European,Software Test Engineer II,Low,Gold,206026.56,3094.2,2,2470.818,818737.344,630729.9028,411037.4647,357177.3831,23541.924,256471.122,3,2,Retail,Female,Daniel Carroll
IND85411,Jack Morrison,85,33602,10/29/1996 0:00,Jeremy Vasquez,Asian,Product Engineer,High,Jade,288440.8065,5937.12,1,1909.7694,397326.4218,265216.0009,168773.8188,263367.5257,15873.9966,654569.8236,2,2,Retail,Male,Carl Anderson
IND58620,Raymond Collins,37,5929,9/23/2006 0:00,Roy Rice,Asian,Staff Scientist,Mid,Platinum,57825.3168,47025.14,2,3151.3856,627597.9264,972403.54,395038.9381,328186.1947,73866.7008,1634407.296,2,2,Institutional,Female,Nicholas Ward
IND86466,John Hart,31,30879,12/10/2002 0:00,Raymond Alexander,African,Systems Administrator IV,High,Jade,412837.035,62194.6,1,7104.708,927808.2945,1251565.579,441729.028,428967.9672,104897.6415,958339.062,0,5,Institutional,Female,Victor Dean
IND67594,Christina Alvarez,85,40787,11/3/2016 0:00,Todd Roberts,European,Data Coordiator,Low,Jade,130272.5226,20605.37,3,1928.394,230291.8668,124809.2906,82050.55218,32508.19765,34351.0956,985553.244,0,1,Private Bank,Female,Jeremy Porter
IND34060,Rebecca Perkins,37,25142,12/22/1999 0:00,Jason Duncan,European,Assistant Professor,High,Gold,360800.2112,18238.48,1,526.4216,338782.7908,34504.45174,45616.05485,8748.925391,27404.4144,520344.8832,2,3,Private Bank,Female,Ernest Knight
IND93556,Jonathan Hanson,71,5443,5/14/2015 0:00,Jason Duncan,Asian,Dental Hygienist,High,Silver,35234.55,15378.9,3,3792.066,144620.706,441638.9527,115353.4578,257073.4202,23225.952,387030.324,0,1,Private Bank,Female,Eric Shaw
IND98512,Christine Graham,72,34042,8/17/2011 0:00,Joshua Little,European,Account Representative I,High,Gold,95828.9381,9459.79,2,1871.164,312519.5158,267545.783,93925.64722,236464.9325,2184.5318,824674.1448,0,1,Private Bank,Male,Kevin Kim
IND52571,Katherine Young,35,37025,2/25/2003 0:00,Benjamin Kim,African,Health Coach II,High,Gold,146788.5,39834.5,1,2397.235,122986.185,640602.9081,367870.9769,223767.0356,27457.355,1002791.63,3,2,Private Bank,Male,Victor Rogers
IND37643,Jeremy Freeman,56,30085,10/13/2010 0:00,Jeremy Vasquez,Australian,Help Desk Operator,High,Jade,70386.822,49752.78,1,4733.4144,1229595.682,325521.1914,190930.6988,86670.01722,39190.008,1637999.563,3,2,Private Bank,Male,Eugene Cunningham
IND54218,Joseph Butler,19,20483,7/23/2020 0:00,Donald Reynolds,Australian,Administrative Assistant II,Mid,Jade,54632.704,6161.4,1,833.7476,60365.8608,90680.45955,34781.54613,76916.90487,6030.4132,412083.0728,3,1,Private Bank,Male,Joe Carroll
IND61793,Brian Smith,26,40266,9/7/2020 0:00,Shawn Cook,European,Staff Accountant III,Mid,Jade,390608.46,51660,2,6590.61,1303392.78,81313.25112,54839.16936,36534.23283,35486.352,1703047.68,2,4,Commercial,Female,Steve Sanchez
IND36608,Kimberly Schmidt,34,5278,11/28/2016 0:00,Anthony Torres,European,Account Representative I,High,Silver,209330.6866,12650.79,1,2424.384,469557.504,185097.7656,157333.1008,105814.2227,62.586,187166.544,2,2,Commercial,Male,Lawrence Sanchez
IND48488,Carol Warren,75,1920,7/19/2005 0:00,Donald Reynolds,Asian,Mechanical Systems Engineer,High,Jade,112683.7344,5161.2,2,5247.151,832861.832,1070053.582,716470.6595,173348.6803,26418.789,1165504.967,1,2,Retail,Female,Peter Castillo
IND67225,Jean Austin,68,8973,12/21/2020 0:00,Shawn Long,European,Registered Nurse,Low,Silver,231396.2784,40382.64,2,757.4112,113522.5728,569570.559,577946.5966,251867.4516,6840.2016,1228111.171,1,2,Institutional,Female,Victor Gutierrez
IND82919,John Simpson,62,26692,6/28/2015 0:00,Jerry Green,Asian,Staff Accountant III,Mid,Jade,49986.846,19271.46,1,3557.9856,181563.1792,94786.28557,28061.72928,38070.41272,14690.7696,191065.7632,2,1,Private Bank,Female,Daniel Carroll
IND77016,Heather Phillips,83,27671,3/13/2013 0:00,Bobby Burton,Australian,Automation Specialist III,High,Jade,179434.368,4757.76,3,3449.088,391545.216,224823.6288,284776.5965,95325.21861,9890.304,730708.224,0,2,Commercial,Female,Carl Anderson
IND75034,Doris James,30,569,5/30/2011 0:00,Anthony Simpson,American,VP Product Management,High,Jade,111485.6,15780.76,2,1768.3182,109518.6906,386551.7536,206941.8479,190855.0477,42470.604,810263.1636,1,2,Retail,Female,Nicholas Ward
IND90860,Anna Welch,51,43235,1/20/2000 0:00,Shawn Wallace,European,Business Systems Development Analyst,High,Gold,131121.9894,33075.99,1,4267.352,738628.08,628660.1984,487211.6538,352364.0412,10644.072,968501.52,1,2,Retail,Male,Fred Bryant
IND73867,Jack Harris,32,17602,9/25/2019 0:00,Samuel Fowler,European,Accountant II,Low,Jade,224722.41,19388.05,2,690.58,1398446.984,378083.171,191631.1962,69349.77615,75949.346,1531982.672,1,2,Retail,Female,Ryan Taylor
IND27930,Joshua Porter,22,1542,6/26/1995 0:00,Ernest Rivera,African,Teacher,High,Silver,82651.2444,9350.64,1,1039.5945,172491.8895,780674.5805,223049.8801,229271.7979,2813.1894,285502.455,2,1,Institutional,Male,Sean Vasquez
IND35620,Anna Duncan,58,33139,8/30/2019 0:00,Ernest Rivera,Asian,Marketing Assistant,High,Gold,21090.7648,4114.32,2,1386.56,149157.792,60794.496,27357.5232,34044.91776,19680.192,427414.176,2,1,Institutional,Female,Nicholas Morrison
IND91353,Mark Garza,31,7074,6/21/2007 0:00,Victor Martinez,American,Human Resources Assistant I,High,Platinum,337249.3575,19296.7,1,2617.082,484229.734,678377.588,196948.332,413153.8342,52707.378,1545597.194,1,4,Private Bank,Male,Jack Phillips
IND97689,Paula Ray,57,39015,6/21/2018 0:00,Roger Alexander,European,Structural Engineer,High,Jade,107655.5181,38404.02,1,1045.1844,624915.3222,405753.404,171664.9017,428694.0772,1194.2658,655845.6762,0,2,Private Bank,Female,Juan Ramirez
IND77331,Rebecca Murray,64,35870,10/23/2005 0:00,Victor Ramos,Asian,Programmer Analyst IV,Mid,Jade,224839.0718,4873.51,2,3693.3764,816590.4204,469279.7435,373833.016,446849.7626,25010.4599,490030.5062,0,3,Private Bank,Male,Gregory Boyd
IND71401,Michelle Rose,82,35626,3/20/2015 0:00,Phillip Peters,European,Research Associate,High,Silver,84089.4678,8018.4,1,1815.0327,237269.0697,28379.40565,33734.01049,20010.15829,602.7372,243516.7839,2,1,Private Bank,Male,Victor Dean
IND66104,George Thomas,84,41002,9/8/2002 0:00,Chris Armstrong,European,Quality Control Specialist,Low,Platinum,246327.375,28068,1,2661.5625,878592.9375,74747.86313,46607.49113,39677.92452,48436.6125,462837.75,0,3,Private Bank,Male,Jeremy Porter
IND36471,Carlos Martin,24,40756,1/4/2012 0:00,James Castillo,European,Environmental Specialist,Mid,Jade,157380.496,4309.76,1,691.7404,1017636.329,1236148.337,658677.5812,170534.3327,46020.3276,1144712.104,2,2,Private Bank,Male,Ernest Knight
IND81572,Christopher West,19,34514,6/21/2012 0:00,Adam Hernandez,American,Automation Specialist II,High,Jade,94278.1875,19980.75,2,628.53,135261.87,908877.7008,376851.7296,797373.9243,24220.545,1013471.415,2,3,Private Bank,Female,Eric Shaw
IND94055,Joan Bishop,48,38941,11/29/2012 0:00,Paul Holmes,Asian,Administrative Assistant IV,High,Gold,439472.865,36385.95,2,917.32,858150.922,329460.1809,173400.0952,312120.1714,16741.09,535785.294,0,4,Commercial,Male,Joe Carroll
IND88778,Albert Bryant,17,785,1/25/2018 0:00,James Castillo,European,Structural Analysis Engineer,High,Jade,309468.8025,24993.15,1,1974.3555,801630.5115,822290.1166,590771.5401,240779.3196,60404.968,1488976.704,1,2,Commercial,Male,Steve Sanchez
IND68221,Paula Perkins,61,2845,12/15/2001 0:00,Victor Ramos,Asian,Programmer I,Mid,Jade,384142.6688,34698.56,1,4193.4672,572900.8896,270551.9756,145681.833,197156.0807,47953.3704,193773.2784,1,3,Retail,Female,Lawrence Sanchez
IND58681,Andrew Williams,73,27591,11/6/1995 0:00,Shawn Cook,European,Software Test Engineer II,Mid,Silver,107365.6155,14408.16,3,2695.3992,172396.9728,137641.6595,74358.13788,75465.59951,9218.4417,402594.3792,2,1,Institutional,Female,Peter Castillo
IND54970,Amy Ryan,28,42186,8/22/2018 0:00,Dennis Morris,European,Structural Analysis Engineer,High,Gold,128148.7053,12681.24,1,1332.045,121833.558,34050.75894,46031.58153,14641.82634,12705.66,383125.0104,3,1,Private Bank,Male,Victor Gutierrez
IND26450,Albert Cruz,81,11094,6/24/2003 0:00,Dennis Ruiz,Asian,Statistician I,High,Jade,208965.848,53907.62,1,5767.7734,511241.4476,557088.2866,432689.9314,67066.93936,39350.7586,227001.4528,1,3,Commercial,Female,Daniel Carroll
IND28733,Chris Larson,74,9369,6/9/2017 0:00,Stephen Payne,European,Speech Pathologist,High,Jade,50054.16,4521.9,3,389.448,276227.712,91304.2368,39311.5464,55999.9319,11444.976,43473.888,2,1,Retail,Female,Carl Anderson
IND91334,Sean Myers,49,36619,10/3/2013 0:00,Dennis Ruiz,European,Pharmacist,Low,Jade,29125.2561,28117.39,2,4248.297,723573.6785,285173.3865,151436.9018,53376.59109,24406.0085,406859.7485,2,1,Retail,Female,Nicholas Ward
IND61397,Carol Duncan,74,26887,4/28/2021 0:00,Nicholas Simmons,European,Developer I,High,Gold,60970.2912,18932.48,2,707.112,196012.67,502813.3362,306060.2916,120675.2007,23474.766,293613.768,1,1,Retail,Male,Victor Dean
IND65691,George Price,43,32480,5/11/2004 0:00,Joe Price,Australian,Paralegal,Mid,Jade,133180.8784,27623.46,1,4027.3464,510992.7032,691698.9636,145620.8344,359475.4313,15138.4723,670259.884,2,1,Institutional,Female,Jeremy Porter
IND19666,John Daniels,50,29591,7/2/2019 0:00,Chris Armstrong,European,Web Developer II,Mid,Jade,71186.0448,13756.86,2,4363.008,1267067.318,453483.4637,241658.951,31743.84246,73828.4976,752241.8592,2,3,Institutional,Male,Ernest Knight
IND76794,Carolyn Tucker,74,37248,4/18/2000 0:00,Joshua Ryan,European,Payment Adjustment Coordinator,High,Gold,111956.4685,24675.67,1,1971.8854,556782.5416,258024.2816,246023.1522,56705.3363,17993.5736,567031.7636,1,1,Private Bank,Male,Eric Shaw
IND77195,Bruce Banks,83,25436,9/17/2011 0:00,Joshua Bennett,American,Information Systems Manager,High,Platinum,175192.752,50740.24,1,2620.992,777960.392,1118146.528,396433.7692,657266.8593,11312.004,1117329.488,3,2,Private Bank,Female,Kevin Kim
IND36167,Norma Sanchez,57,3002,9/3/2018 0:00,Chris Armstrong,American,Account Coordinator,High,Jade,148469.0688,43771.52,1,513.3696,96667.904,253711.4806,284331.8317,107171.2289,26628.7744,716626.0992,3,2,Private Bank,Male,Victor Rogers
IND76489,Tina Franklin,40,13507,4/19/2002 0:00,Dennis Morris,European,Account Executive,High,Silver,288372.7,7674.8,1,4381.44,1369221,297694.656,64500.5088,192757.2898,63160.44,1068170.04,3,2,Private Bank,Male,Eugene Cunningham
IND23438,Lillian Ellis,21,19568,11/8/2008 0:00,Ernest Rivera,European,Software Test Engineer IV,High,Silver,266530.8126,21990.3,1,447.051,467686.7955,834515.6407,219609.3791,388708.6011,9180.933,985045.4145,2,2,Private Bank,Female,Joe Carroll
IND82705,Andrew Long,27,26899,9/6/2012 0:00,Anthony Simpson,European,Social Worker,Low,Jade,78054.21,18705,1,2462.616,443193.192,698949.3888,143374.2336,335137.271,38769.588,768206.088,0,1,Private Bank,Male,Steve Sanchez
IND67912,Mildred Patterson,56,34075,4/27/2021 0:00,Donald Reynolds,Asian,Senior Financial Analyst,High,Jade,189555.9256,22685.02,2,1723.3396,457331.902,64132.44263,28963.03861,72986.85729,41997.1508,1220064.991,3,5,Private Bank,Male,Lawrence Sanchez
IND33202,Fred Ford,82,41599,3/5/2019 0:00,Carl Nguyen,European,Engineer IV,Low,Jade,58989.6957,11962.08,1,1451.7672,238669.5792,840089.65,154753.3566,266617.9258,34111.4904,0,0,1,Commercial,Female,Peter Castillo
IND19321,Maria Gardner,69,15899,4/14/2021 0:00,Chris Armstrong,European,Engineer IV,Mid,Jade,192727.1775,19953.7,1,4306.705,703469.39,1110950.289,498986.1469,243373.432,35074.143,1713942.802,3,2,Commercial,Female,Victor Gutierrez
IND81583,Judith Matthews,64,23770,1/20/2019 0:00,Nicholas Simmons,European,Media Manager I,High,Gold,258577.758,37668.72,1,1672.264,372833.032,502106.3393,222524.4004,379375.5739,40969.104,479087.5408,1,2,Retail,Male,Daniel Carroll
IND46105,Jack Sullivan,38,9970,5/26/2015 0:00,Jesse Evans,Asian,Statistician III,Low,Jade,456100.0353,57323.63,1,2551.9494,348975.0264,461512.7637,363616.1169,265160.0606,28117.6896,1345870.726,3,4,Institutional,Female,Carl Anderson
IND21098,Jason Woods,83,8380,11/12/1996 0:00,Paul Holmes,Asian,Community Outreach Specialist,Mid,Jade,238781.1309,38376.42,1,4957.8432,916634.5641,1211730.466,976442.9967,113996.7788,12450.7533,285914.61,2,2,Private Bank,Female,Nicholas Ward
IND47710,Jesse Richards,41,9302,8/2/2002 0:00,Benjamin Kim,Asian,Financial Advisor,Mid,Jade,339802.5736,59287.13,1,5457.241,389702.5444,254722.4264,265049.0113,63336.38712,36141.7258,1023580.232,0,3,Commercial,Male,Fred Bryant
IND42043,William Cruz,40,26207,7/15/2003 0:00,Steve Diaz,European,Health Coach IV,High,Silver,138500.6896,31907.84,1,3299.68,777274.72,2426964.89,439887.3862,807724.2523,101659.008,1868307.68,0,3,Retail,Female,Ryan Taylor
IND49707,Gary Garcia,36,22194,12/22/2012 0:00,Victor Ramos,European,Actuary,Mid,Silver,385028.64,30937.6,2,3364.864,926133.76,436763.0336,252503.6288,352549.6612,3252.224,225850.88,1,3,Retail,Female,Sean Vasquez
IND27394,Nancy James,50,10683,11/21/2019 0:00,Chris Armstrong,European,Research Nurse,Mid,Platinum,147230.1668,19263.88,1,116.0488,431461.6368,86604.90822,53923.81078,67878.63938,17677.4504,504046.5042,0,2,Retail,Female,Nicholas Morrison
IND86832,Laura Gray,68,26420,5/28/2020 0:00,Carl Nguyen,European,Analyst Programmer,Mid,Platinum,131962.7958,10259.67,1,4450.7496,547003.7232,561714.6332,236175.4708,458435.7382,11136.972,973558.9512,0,2,Institutional,Female,Jack Phillips
IND34869,Shawn Lane,50,362,3/20/2004 0:00,Raymond Alexander,European,Engineer III,Mid,Jade,173052.0596,35318.52,3,5.742,85486.258,289060.893,152413.9254,76154.40617,11728.354,980616.846,0,2,Institutional,Male,Juan Ramirez
